class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,395258790582183936,254.98776,60.441811,0.06830528,56.88811,8.514862,41.51301,28.07801,120.3092,23.96513,18.21397,3.41391,-14.57757
GALAXY,395270060576368640,254.4554,60.52122,0.07173683,130.2981,16.79081,52.58069,19.37356,80.45913,23.04923,11.6637,0.5192806,-3.444655
GALAXY,395276107890321408,254.15038,61.326109,0.1596235,500,-7.842225,25.45479,1.928562,-5.056411,2.233057,-0.8259506,-15.29338,-0.8993103
GALAXY,395305794704271360,255.32241,62.19918,0.1070776,137.245,20.41598,13.75864,-2.480944,15.58074,8.220366,-0.1356053,10.37665,-0.6790783
GALAXY,395309642994968576,254.78971,61.712473,0.06251995,42.15117,8.096061,19.40702,14.80653,63.31356,15.23456,9.529016,0.9685658,-18.96876
GALAXY,395331908105431040,256.26363,61.768555,0.1533654,137.4036,4.701991,24.03962,15.97334,67.06474,9.316583,7.497831,5.753795,-5.320482
GALAXY,395346751512406016,257.20788,62.962175,0.07860665,48.74479,10.93689,48.96431,32.42745,134.2519,35.92375,17.2607,7.211951,-30.44005
GALAXY,395358296384497664,257.41067,62.5911,0.217526,225.9698,10.48688,11.55648,1.944263,18.24378,5.376505,10.70561,6.745632,-1.843952
GALAXY,397445994221955072,259.3401,58.468513,0.09303687,109.121,8.611897,83.06361,47.19119,233.2447,52.29831,27.87676,9.030613,-18.47196
GALAXY,397453965681256448,258.46757,58.26436,0.2410515,50.97249,3.051463,3.967585,4.737326,-8.087988,-5.725645,-1.91892,-8.266552,0.2639352
GALAXY,397455065192884224,258.61216,58.422575,0.08024757,500,5.89994,-1.029793,9.084524,12.26743,-13.2847,-11.22197,1.094745,-0.3273706
GALAXY,397469358844045312,257.84763,58.740601,0.122227,133.877,-3.043208,24.98651,2.861523,43.09074,6.566062,6.836361,3.317356,-4.026111
GALAXY,397477605181253632,257.5322,58.477928,0.06304429,65.53114,83.51814,37.26876,59.20345,227.6258,52.18972,39.99951,11.40963,-46.28172
GALAXY,397488325419624448,257.60992,58.942112,0.1501002,116.2047,0.6211581,26.3123,12.53921,60.10125,8.44064,4.625803,2.985359,-7.307253
GALAXY,397514988576598016,255.96103,59.433127,0.07649436,124.3751,13.86925,137.0646,72.43775,375.4028,46.44177,34.64272,10.86247,-17.03024
GALAXY,397538902954502144,255.28995,59.619479,0.1560975,160.0334,49.57763,162.0341,56.11377,309.9112,64.03884,48.90984,10.06339,-22.56438
GALAXY,397586456832403456,257.97377,60.966057,0.02607691,48.48567,25.96044,199.8683,143.1003,516.9743,91.48322,64.18006,12.53721,-29.85547
GALAXY,397590854878914560,257.8319,60.438809,0.07407509,113.3862,14.35766,85.14893,46.31482,202.6784,24.90726,25.95481,5.724253,-9.290158
GALAXY,397615593890539520,259.54297,59.713533,0.1491113,174.2191,3.416363,21.55719,3.1613,20.97062,15.37677,3.998425,10.21061,-2.076802
GALAXY,398587838540572672,263.28725,60.220099,0.09279311,62.07952,91.89942,300.7184,231.3784,892.4342,176.4525,129.63,24.55756,-59.39011
GALAXY,398595535121967104,261.81678,60.008377,0.01040996,40.27401,3763.874,661.8847,1720.899,5974.547,514.453,378.7912,52.91158,-630.8065
GALAXY,398613677063825408,261.50382,60.178525,0.1323938,140.4937,7.566491,10.7927,0.857603,2.680586,0.4386507,1.035135,5.080869,-0.02705397
GALAXY,399698070339610624,260.45422,56.331332,0.1145359,85.12405,40.72223,24.80834,13.77472,71.47901,7.174983,6.205856,0.02569116,-6.268047
GALAXY,399698620095424512,260.86168,56.548094,0.0625252,97.90806,7.363284,84.61359,54.86643,261.3963,32.62779,21.02555,9.949663,-14.84439
GALAXY,399703842775656448,260.83018,57.333629,0.02686397,34.92286,4.73184,13.83052,11.86354,36.0551,8.84574,5.53145,-1.895028,-5.900872
GALAXY,399751121775650816,257.99346,56.321997,0.1256414,93.93733,8.540797,63.81352,43.75855,195.8466,22.91076,17.1632,5.702169,-14.20769
GALAXY,399754420310534144,258.36396,56.856814,0.1781497,123.1034,11.48193,50.47968,13.22514,67.87018,23.69771,17.25702,7.000784,-7.180906
GALAXY,399755519822161920,258.90527,56.971089,0.1850167,115.6134,6.745444,10.59857,3.469344,6.059113,5.657729,3.800092,2.801944,-0.4795558
GALAXY,399764865670998016,257.95075,56.867188,0.01754075,43.47787,23.11156,20.86842,30.2859,92.63122,26.73818,19.89134,4.344524,-14.42603
GALAXY,399790429316343808,256.75595,57.755522,0.2395613,66.78937,5.918583,0.8321465,-2.70959,-1.192945,0.612441,12.65659,-1.965844,-0.1802369
GALAXY,399801149554714624,257.4085,57.797541,0.08080674,100.3691,3.571984,0.7631388,15.32081,6.645712,-7.995593,3.630594,2.163522,-0.2704695
GALAXY,399820665886107648,258.78234,57.957036,0.04922799,44.24541,44.04434,79.4135,73.13777,241.6471,55.53643,40.6237,6.432944,-29.76874
GALAXY,399822864909363200,258.57056,57.517507,0.1132805,301.9301,16.54989,30.94048,12.11135,17.08931,-3.235885,-1.980287,-6.428145,-0.5214278
GALAXY,399826438322153472,258.62872,57.430501,0.03059716,44.85855,460.9163,34.47552,176.4143,574.6346,80.70879,55.70355,18.48924,-96.42543
GALAXY,399830836368664576,258.81208,57.457396,0.02826163,39.87045,1.490064,28.21876,25.16742,93.89735,19.20159,12.15714,1.138824,-16.30411
GALAXY,399845679775639552,259.439,57.73332,0.06267454,48.62426,6.072074,11.7663,10.34071,44.7646,12.15521,8.07061,0.7805252,-12.333
GALAXY,399854475868661760,259.7024,57.831119,0.07381699,92.22256,14.91547,41.77754,8.82128,35.18038,11.20644,14.15249,8.029481,-0.9886016
GALAXY,403080443487873024,265.04511,56.115244,0.1564359,175.9267,14.506,42.49683,12.3095,84.03336,17.14013,5.927707,3.737134,-8.08418
GALAXY,403106282011125760,263.84539,55.475672,0.07800149,120.1915,8.197895,30.46131,15.42626,54.95649,15.19476,-0.007136431,2.274113,-2.398264
GALAXY,403137068336703488,262.34217,56.31094,0.1132044,1,1.0959,2.175954,-6.829182,4.220031,-0.9297345,2.607761,2.809022,-0.1816539
GALAXY,403179674412279808,261.43605,56.753436,0.07960482,176.6252,39.63017,101.1728,14.39224,66.00576,42.63252,35.25796,14.33197,-2.301681
GALAXY,403231626336692224,264.32647,57.585193,0.1452259,500,2.89824,10.26774,3.261738,3.145636,2.064131,-0.7212619,-2.081734,-0.4069299
GALAXY,404221461729929216,261.64212,52.99117,0.07257269,41.86923,102.7519,61.41693,82.20171,327.5355,67.3483,49.61234,13.50451,-61.41445
GALAXY,404250323910158336,260.98802,53.578239,0.07273047,72.82462,3.842778,18.66771,7.619174,47.09891,8.406668,4.132523,2.298133,-7.936686
GALAXY,404264342683412480,260.35057,52.706961,0.1200286,83.52026,38.05028,155.8635,117.9754,445.2969,75.03265,51.30797,12.44166,-49.82714
GALAXY,404293204863641600,259.45424,54.027899,0.1919135,243.4171,12.80706,28.15547,1.138088,6.287241,11.16431,1.72808,5.473222,-1.289128
GALAXY,404307773392709632,260.10746,53.805176,0.19143,414.5843,18.40082,8.686486,16.46987,9.594417,1.079432,-1.511993,2.131506,-0.5564545
GALAXY,404340758741542912,261.9809,53.917198,0.02974337,45.13651,116.411,57.87946,85.41399,324.0417,80.1398,50.1306,16.18943,-29.86345
GALAXY,404354777514797056,262.31982,54.485423,0.08598758,164.6786,61.84129,246.684,100.0293,479.9815,143.0919,87.77839,29.73278,-16.81856
GALAXY,404364123363633152,262.752,54.496167,0.1155565,79.35811,8.927278,19.85787,0.3982575,37.51337,4.647458,2.577471,1.06074,-3.595154
GALAXY,407579648105408512,266.16086,53.794582,0.1245684,143.0684,12.48768,6.719613,7.77366,3.113704,5.611696,3.462878,4.297114,-0.3757586
GALAXY,407640945878657024,263.71394,54.300652,0.0626706,44.69123,5.771777,16.90751,17.1109,58.07101,15.64691,10.82359,1.693487,-12.16931
GALAXY,407646443436795904,263.78399,53.930606,0.1049221,69.83659,8.271297,58.88527,34.19218,138.8882,20.72861,14.7114,0.7098095,-22.89819
GALAXY,407660187332143104,262.31774,54.205964,0.07909308,111.7958,20.74479,185.9816,125.0576,574.8707,58.72682,42.1955,10.64272,-20.66085
GALAXY,407712963890276352,263.94458,54.590037,0.2472558,122.2221,4.553965,6.052121,0.03628194,8.028818,8.887923,-0.284895,-1.915262,-0.8227589
GALAXY,407743475337947136,265.6385,55.237534,0.1905155,85.45376,9.625875,87.5611,44.01906,191.1312,28.081,14.88486,7.983505,-12.5905
GALAXY,370503842095196160,175.46293,-2.995222,0.1264415,154.4976,2.652972,0.855718,0.4678415,2.716136,-3.685456,-6.002885,4.908136,-0.3998426
GALAXY,370516761356822528,175.86267,-1.7801381,0.1021547,85.63945,9.666985,15.15472,2.696294,11.67512,6.656775,5.53934,3.255424,-0.8765576
GALAXY,370520609647519744,176.31263,-1.7027702,0.02773863,128.5798,246.3916,458.694,84.22272,385.5475,125.5416,87.97414,31.74413,-2.503276
GALAXY,370532979153332224,176.49792,-1.716135,0.1062396,130.7807,24.15958,142.3186,45.47101,293.4526,65.91151,42.86095,18.72883,-21.51923
GALAXY,370551395973097472,176.69963,-1.8829128,0.07357313,87.90108,9.824195,79.06522,46.30378,210.8665,22.27786,20.14131,1.399997,-12.8587
GALAXY,370554144752166912,176.90216,-2.0075787,0.1159194,182.0779,59.59881,88.71017,17.11864,108.749,30.94828,21.32177,5.588646,-14.52926
GALAXY,370574760595187712,177.24943,-2.456088,0.08687143,122.8989,8.099994,1.001567,0.9010483,5.393068,-10.42202,2.261064,-3.114066,-0.2099661
GALAXY,371580544124741632,178.46438,-3.6229661,0.2366859,306.3496,-0.04346432,12.93328,7.19065,-10.04992,-18.46056,-3.650928,-5.311037,0.6315838
GALAXY,371584392415438848,178.35184,-3.4150659,0.09865484,74.31909,18.05037,116.6754,79.60924,396.1096,40.07074,30.24851,12.44855,-18.74668
GALAXY,371609681182877696,177.75221,-3.0881782,0.1284659,125.1165,6.328123,19.94372,9.483332,21.49484,7.867486,2.66838,-0.464094,-2.464838
GALAXY,371655310915430400,177.38701,-2.4803206,0.08807022,88.24676,25.75538,70.36134,54.7868,228.1279,47.63194,31.29269,3.819834,-27.23059
GALAXY,371660808473569280,178.35693,-1.7029611,0.1326879,104.5237,6.750525,21.51509,1.170305,10.20345,22.91294,10.05954,-0.1088625,-0.7270262
GALAXY,371694068700309504,178.74784,-1.4800901,0.1649574,1,4.676384,-1.180455,2.39158,12.44369,-2.244346,-2.004686,-28.30054,-0.3882326
GALAXY,371697367235192832,178.66854,-1.7767218,0.1367169,155.379,0.1972614,15.71122,7.933085,19.22673,1.924988,1.495139,1.150767,-1.543785
GALAXY,371716058932865024,179.25573,-1.5354211,0.1738153,179.5225,9.703133,59.37886,14.05907,34.02486,21.21918,17.1446,8.400518,-3.714297
GALAXY,371719357467748352,179.72997,-2.5189495,0.1434822,52.77889,-0.6413325,1.478833,2.292208,-0.6158536,-1.834663,3.064924,3.921428,-0.1070312
GALAXY,372733656910817280,179.66154,-2.8999691,0.1028427,57.53799,79.86534,83.22878,95.5439,355.3127,57.9339,40.8913,7.299836,-86.19571
GALAXY,372786983224764416,180.00102,-1.5775546,0.3272929,500,9.319717,-2.119215,6.375155,0.8643197,-10.26451,13.26411,-3.524584,-0.3083398
GALAXY,372818319306156032,180.61156,-1.2631813,0.09209708,84.73848,16.68849,117.6818,58.3661,286.6035,47.19801,34.32446,6.495108,-22.09566
GALAXY,372847181486385152,181.27804,-2.2095437,0.06987606,208.7805,21.37779,84.6824,20.46278,86.65519,33.07097,25.16548,8.216311,-2.844573
GALAXY,373801282684610560,183.52229,-3.4720634,0.04557497,54.10644,102.0256,84.30988,109.1663,375.5014,83.65991,60.61828,17.6216,-29.85332
GALAXY,373813377312516096,183.31653,-3.3903339,0.2983199,1,-0.4158009,-0.685752,-2.57162,-1.021167,0.2075707,1.037221,0.7734094,-0.8218262
GALAXY,373816126091585536,183.68427,-2.9384956,0.08016708,33.11655,5.894598,22.35438,15.46638,67.90541,8.584194,5.747561,2.301913,-11.26043
GALAXY,373822173405538304,183.01356,-3.5777035,0.0519608,51.57171,52.47146,63.42534,70.42051,254.3936,62.20924,38.549,12.21743,-24.69126
GALAXY,373844163638093824,182.77062,-2.9964165,0.1087693,152.7774,36.66792,171.2138,76.71252,403.5487,69.16605,53.22412,15.08709,-16.84114
GALAXY,373921129452038144,182.64804,-1.4834603,0.1043775,72.65312,3.394088,28.93098,20.76864,90.27302,16.75208,12.94372,1.474555,-26.47601
GALAXY,373959062603196416,183.17568,-2.023734,0.03950676,48.10101,3.672591,34.80733,21.19544,84.53677,16.94073,9.164693,2.345612,-6.85799
GALAXY,374926631929669632,185.54746,-3.4575811,0.08052534,49.83098,4.07555,27.74717,19.49745,66.72609,15.29616,9.657067,1.089736,-12.52663
GALAXY,374934603388971008,186.02198,-2.9995111,0.1136518,86.12525,5.678495,45.22591,18.55332,104.3946,20.42352,9.067606,4.915908,-9.815974
GALAXY,374938176801761280,185.36089,-3.2197958,0.09335933,88.24015,13.83689,44.96175,17.66521,59.94348,2.273018,2.041059,-0.8934624,-1.808125
GALAXY,374968413371525120,185.1697,-2.7631155,0.07248753,46.14634,11.77479,25.60277,25.79226,82.08659,20.93768,10.92905,1.981445,-14.62482
GALAXY,374974185807570944,184.80206,-2.7956597,0.01902609,31.11567,114.0363,7.424997,33.92274,113.9869,17.27553,11.81374,2.697518,-26.28207
GALAXY,374978308976175104,184.56937,-2.7071951,0.06249009,92.19119,33.05241,147.8798,94.54599,387.6802,74.52624,53.08389,15.51198,-18.88154
GALAXY,374995901162219520,184.10924,-3.4096428,0.1105683,183.1032,5.712225,10.72129,6.825564,5.867918,-0.5409095,-3.382018,-4.006745,-0.7983083
GALAXY,375034933825005568,184.60698,-1.7211129,0.1972694,122.6437,23.66227,65.71926,38.00791,427.2742,32.15933,23.25279,5.373123,-18.40751
GALAXY,375047578208724992,184.69363,-1.3284201,0.06262015,61.11279,12.72788,60.57833,42.07693,174.7944,36.77052,26.89083,6.228185,-16.08194
GALAXY,375064070883141632,184.93068,-1.9769637,0.1528916,154.2437,4.274962,27.04653,8.682905,39.85359,7.206863,0.7232761,2.935398,-4.373231
GALAXY,375068194051745792,184.89092,-1.5347478,0.1185202,53.66161,7.627411,45.62342,34.69291,144.2735,21.46693,9.469754,3.280063,-19.80384
GALAXY,375071217708722176,185.18423,-1.3027925,0.117904,62.25289,5.907697,25.94205,15.99714,57.97739,12.63875,-2.169447,2.885884,-15.93555
GALAXY,375097605987788800,186.05111,-1.9980524,0.2816998,208.875,6.494036,19.49104,1.506788,3.918664,10.8872,16.19896,6.566746,-0.3735324
GALAXY,376063796461987840,187.55835,-3.7096316,0.06543253,72.01537,14.98108,104.8942,57.18841,279.2627,51.36517,30.42274,6.076021,-24.84567
GALAXY,376085236938729472,187.12846,-3.6021739,0.1470745,183.3013,21.20393,31.6894,-5.137475,25.6201,17.59554,17.84883,0.3664354,-1.456149
GALAXY,376086336450357248,186.9775,-3.6534179,0.124464,148.669,166.3008,136.9823,29.00778,115.6982,28.64387,30.80381,15.38309,-9.64078
GALAXY,376101729613146112,186.84535,-2.9872555,0.1229033,254.8129,25.80237,41.77466,10.27511,71.8876,29.74617,7.708291,10.15509,-2.285982
GALAXY,376110250828261376,186.8832,-3.2500359,0.2029798,160.4406,5.87036,47.33667,18.31148,50.64907,12.35531,8.284719,4.350889,-4.065873
GALAXY,376115198630586368,186.39867,-3.1125608,0.07174716,54.13641,12.58654,69.05128,56.24133,207.5029,46.82608,31.98699,4.420984,-19.49078
GALAXY,376164951531743232,186.89488,-1.7793956,0.02465655,1,2.090503,0.1619093,-4.118323,0.7241058,0.02199684,0.8635885,0.9688531,0.01541284
GALAXY,376172373235230720,187.44266,-1.2950821,0.007539904,35.86023,91.60568,10.7267,53.75425,151.7916,21.68824,16.75047,3.770031,-80.93365
GALAXY,376176771281741824,187.28177,-1.7529728,0.1486761,48.92431,3.165351,-0.2143923,-0.3093022,15.80211,0.4802594,-1.197714,-8.477118,-0.4198835
GALAXY,376196837368948736,187.55162,-1.5433531,0.09195572,85.99852,9.886011,58.32422,39.66083,154.2616,27.67901,18.38161,9.620669,-12.46124
GALAXY,376209481752668160,187.80295,-1.8508839,0.1963235,56.54613,-0.3859379,-1.037214,0.03866249,26.77963,3.208765,-2.803335,0.05014342,-0.6345204
GALAXY,377199592090920960,189.4817,-3.612128,0.1350022,320.5554,5.010915,8.832616,5.135076,2.451835,9.602911,-15.86739,0.5061655,-0.3740946
GALAXY,377204814771152896,190.1393,-2.9438988,0.1681213,73.6171,6.827451,18.75174,4.548369,20.40411,1.738787,10.74765,1.046026,-1.475633
GALAXY,377221582323476480,189.70254,-2.5385537,0.1369359,135.889,8.082496,13.81276,4.690033,16.76605,-0.2328628,-0.9222437,4.955623,-1.059675
GALAXY,377236425730451456,188.8753,-3.2274423,0.1844155,224.5186,-3.419158,-10.40439,-3.293668,-1.474886,2.122306,0.8784533,2.182129,-0.1138506
GALAXY,377262814009518080,188.16109,-2.4583366,0.08560591,60.15246,5.486562,0.2043073,3.024466,8.267367,3.106902,0.7676278,5.518544,-1.066185
GALAXY,377304320573466624,189.50239,-1.8110039,0.1349508,181.0525,7.520858,28.24479,5.603391,26.9231,12.57593,6.086433,5.283422,-2.007199
GALAXY,420083840552298496,331.74811,0.96932956,0.1831155,82.9946,8.579109,83.27176,54.01174,256.7431,31.63404,26.29629,8.270313,-26.12853
GALAXY,420089887866251264,331.68882,0.52263408,0.1254565,97.30379,5.71154,15.59557,7.566597,22.48626,8.452045,3.085765,3.306275,-1.775699
GALAXY,420112702732527616,332.31353,0.15025035,0.1752474,404.4917,4.031996,3.297542,0.7545618,-2632.545,-1.192791,-10.14227,4.162765,0.08678596
GALAXY,420121498825549824,332.62239,0.57472378,0.2008696,104.62,7.765749,68.42532,47.37765,194.0118,33.36996,20.87571,6.559067,-34.66783
GALAXY,420130294918572032,332.55801,0.92156749,0.0893836,104.551,3.849166,24.57342,17.41474,53.04147,1.3362,7.434973,3.809209,-3.420859
GALAXY,420133043697641472,333.07037,0.54556943,0.02966516,52.07507,10.32697,9.606058,13.39687,39.3604,15.12466,10.02231,0.02086837,-12.35365
GALAXY,421100888858322944,334.41407,-1.118,0.09832899,1,6.677741,-7.670812,-10.26906,35.16185,5.742282,-7.508855,5.182133,-0.4763651
GALAXY,421132224939714560,333.60445,-0.26258309,0.08784416,141.1232,58.53662,164.8833,88.28465,382.8815,83.55235,69.27026,13.91641,-16.26427
GALAXY,421169058579245056,332.69104,-1.1131411,0.12558,27.61201,0.8795774,8.609459,4.12817,14.85811,5.76886,3.69003,2.265932,-0.633164
GALAXY,421182802474592256,332.55267,0.46256338,0.08657131,131.4895,16.00485,61.43141,20.25042,107.9624,26.83298,22.92658,7.725832,-10.04509
GALAXY,421190773933893632,333.37463,1.2257603,0.1649601,1,3.195117,4.876158,5.610131,17.64656,11.15534,0.0161904,4.637958,-3.505336
GALAXY,421192698079242240,332.86733,-0.029248576,0.0520029,119.9682,18.92009,68.60005,9.249049,66.88548,34.22283,19.04411,13.05334,-1.861023
GALAXY,421213863678076928,333.4288,0.038943926,0.1387063,105.519,7.272046,27.6632,6.51793,24.84568,11.04517,2.547793,-1.631268,-1.728409
GALAXY,421216612457146368,333.39793,0.50875959,0.05790012,42.52894,1032.734,45.33461,244.9216,747.2124,61.42344,41.91881,11.70687,-173.2968
GALAXY,421224583916447744,333.87293,0.11612597,0.04551534,50.90458,37.58587,97.70383,84.98376,311.7012,69.28751,49.62965,8.989877,-26.2821
GALAXY,421225408550168576,333.73167,0.27485811,0.05218136,71.34583,23.44233,94.4655,48.97749,218.0789,24.72692,16.30698,8.278506,-6.26333
GALAXY,422236415347156992,336.03439,-0.8557815,0.2444688,107.2113,16.82755,59.50708,36.73048,172.5226,18.4576,17.89258,9.925991,-32.58384
GALAXY,422238339492505600,336.00088,-1.1745367,0.04122587,41.69976,20.5318,13.41191,20.55897,66.80647,17.67769,12.56213,1.092042,-19.183
GALAXY,422252908021573632,336.20199,-0.71551665,0.1080157,106.7578,10.0752,115.6635,43.51185,247.1718,31.66432,31.57329,4.928612,-25.44749
GALAXY,422257031190177792,335.86752,-0.73300662,0.1350334,103.1306,7.242311,48.32281,26.075,146.2392,22.88154,9.021113,4.463476,-15.27425
GALAXY,422258130701805568,335.95336,-0.29138677,0.1425462,155.8471,9.893349,25.949,5.657958,28.83423,11.13892,8.097791,5.732114,-1.886654
GALAXY,422289466783197184,335.0148,-0.41782378,0.2097468,275.0921,2.248785,20.274,6.592507,29.00536,-4.377623,3.214727,14.23883,-2.166144
GALAXY,422290291416918016,334.84774,-1.1822952,0.0573539,53.76594,17.75969,38.43556,31.87281,122.6632,28.3665,17.76973,3.459352,-24.14927
GALAXY,422328499445983232,335.31398,0.57178987,0.2817262,61.21938,5.65378,8.75465,27.90834,45.17935,7.399776,5.816259E+07,1.062343,-8.625784
GALAXY,422344442364585984,335.74721,0.33259068,0.09384216,102.7411,35.64488,60.49915,23.94645,84.58813,20.78879,20.57779,7.14424,-7.488414
GALAXY,422345816754120704,335.81832,0.018049421,0.09717656,63.33227,12.14881,44.91866,33.33603,131.8941,24.49378,14.94319,3.524867,-19.10351
GALAXY,422352963579701248,335.95257,0.46598327,0.1149869,34.35714,4.886081,11.31365,-0.616137,14.51485,-0.2792127,1.081202,2.323842,-0.9867969
GALAXY,422362584306444288,336.30784,0.27836693,0.2125671,60.57351,2.007067,5.748849,2.605756,-8.923642,-0.8746614,-4.527431,-5.020341,-0.08548935
GALAXY,422374678934349824,336.45149,0.27022813,0.06764562,43.68577,8.013041,19.87072,19.33286,69.69276,17.18982,11.83808,2.101419,-13.83627
GALAXY,422383475027372032,337.05494,0.03064161,0.0564757,119.2379,17.34934,32.21698,8.677746,26.62073,10.30426,11.2022,1.493665,-0.7370813
GALAXY,423346097507821568,338.71122,-0.49866053,0.1311043,257.3494,8.871724,10.60296,7.765573,11.4731,10.15874,9.08041,-0.7841001,-0.9630702
GALAXY,423388703583397888,337.20324,-0.5226336,0.05837406,78.23476,13.8209,27.61455,4.96187,30.81326,10.9309,7.783105,1.223905,-1.285412
GALAXY,423414542106650624,336.75594,-0.18825296,0.09623519,86.2987,74.38468,220.2347,82.46541,357.3792,67.25871,46.92538,13.37596,-27.35637
GALAXY,423425262345021440,336.36994,-0.066480669,0.09777441,62.42545,59.86607,177.3902,143.1532,598.0136,105.8484,76.94031,19.46029,-53.41743
GALAXY,423478038903154688,337.79058,0.082221406,0.1490166,77.03459,5.279462,67.21867,38.44958,156.9451,22.39675,13.41842,-4.862788,-24.44358
GALAXY,423486010362456064,337.92357,0.74096404,0.1171513,58.20667,491.1395,179.503,273.6317,1041.56,154.6086,111.5624,37.84122,-111.727
GALAXY,423512398641522688,338.54097,0.6795145,0.09032513,71.4912,18.30595,97.43768,74.00171,293.5943,51.85185,42.54542,3.325212,-28.65114
GALAXY,424469798424963072,340.16182,-1.0830389,0.1917134,1,6.074975,6.494982,7.882832,17.94127,1.103561,4.328778,5.601667,-1.510031
GALAXY,424480518663333888,339.96951,-0.85493238,0.05431857,162.5397,47.71416,161.6501,52.21208,300.0162,68.1283,48.96939,6.073011,-7.321022
GALAXY,424512954256353280,339.6672,-0.27942367,0.05320751,52.08518,9.511458,28.88917,26.20279,107.9201,25.37872,19.09457,0.3369613,-17.8158
GALAXY,424516527669143552,339.37437,-0.17927669,0.07943162,74.44962,2.402775,2.116696,4.313616,8.200283,2.399015,-2.897601,0.9397448,-0.5124816
GALAXY,424531920831932416,338.83101,-1.1054122,0.08895113,66.5081,7.711885,21.38211,8.912625,62.23938,8.710197,8.36222,0.2993343,-8.853843
GALAXY,424534944488908800,338.90068,-1.1216765,0.08932862,1,-0.9951096,-3.197097,10.79362,10.3385,5.675775,-1.664302,0.2557626,-0.1653381
GALAXY,424562432279603200,338.19736,0.22874028,0.1268339,103.3978,36.87944,162.5896,74.19478,295.033,44.11653,37.14366,8.303292,-22.79281
GALAXY,424621531029596160,340.0206,0.78590541,0.1302119,111.8374,4.813648,34.06401,16.55068,62.83051,13.20292,13.84314,0.5939655,-6.293752
GALAXY,424627303465641984,340.192,0.14720814,0.08703603,137.9191,16.76785,26.60062,12.96221,33.89059,13.48917,9.773492,-2.684083,-3.216246
GALAXY,425606418586953728,341.99015,-0.76296529,0.2032854,1,3.690151,2.537458,-1.954442,0.5814967,-1.886203,-5.03292,-0.7002454,0.2089584
GALAXY,425610541755557888,342.24679,-0.01514537,0.0686044,46.82011,12.38769,22.63544,1.898734,24.31576,7.331681,7.744798,11.13436,-0.9412464
GALAXY,425623461017184256,341.17189,-1.142098,0.1294259,192.6579,0.9970485,-10.41717,3.430753,13.84107,4.634493,-15.57746,-3.78191,-0.3238291
GALAXY,425629508331137024,341.56634,-0.2656711,0.05644329,111.2426,141.5856,90.53279,12.7994,76.15754,24.60211,28.53017,14.67756,-5.108872
GALAXY,425650399052064768,341.01577,-0.73066735,0.08490413,149.4243,15.37947,10.13028,-1.078476,6.795348,-4.208371,-4.53256,-1.130331,-0.3028108
GALAXY,425652872953227264,341.07491,-0.61084562,0.1064231,115.315,7.596902,57.80913,21.49847,128.7704,16.36415,10.78877,6.194603,-12.00849
GALAXY,425684758790432768,340.46749,0.51179015,0.07365326,67.34169,65.08683,75.19694,83.20162,292.952,63.99424,45.84769,8.302613,-34.69958
GALAXY,425708123412523008,341.06329,0.27103487,0.05848868,111.7282,19.5218,18.91475,13.0057,40.77502,16.22666,8.382257,14.15176,-3.559481
GALAXY,425715545116010496,341.26011,0.77280709,0.0596377,53.29725,16.82952,58.37968,37.48595,150.9104,28.32201,20.8395,3.735997,-9.581571
GALAXY,425736985592752128,341.61371,1.1148325,0.06038604,113.1714,8.493797,2.641453,6.81036,16.02053,-1.922734,6.322807,7.244473,-0.8178231
GALAXY,426740009085724672,343.67222,-0.95459178,0.215372,116.8129,5.155305,22.39677,18.20684,130.0706,8.572242,8.557184,4.555499,-7.126186
GALAXY,332263101367871488,198.22809,1.0359767,0.0719073,339.388,-1.272742,10.12611,-0.7433593,9.75608,-5.125568,-29.48063,6.56116,0.01269803
GALAXY,332281793065543680,198.92652,0.049180543,0.1891631,171.745,26.17202,86.69205,46.2117,208.8239,38.92442,24.18574,10.80164,-24.82376
GALAXY,332285091600427008,198.53427,0.93740212,0.02978901,35.71375,45.30188,10.64517,20.90372,77.93859,17.82463,10.71193,1.42424,-22.32179
GALAXY,332302134030657536,199.51455,-0.06241329,0.03701136,34.69502,24.74632,18.04183,25.18336,86.80173,21.54398,17.80339,4.116146,-16.68889
GALAXY,333279874728880128,200.35711,-1.0346651,0.1069327,57.27473,5.001129,35.8297,17.75153,99.017,13.75547,12.43797,2.358724,-9.48985
GALAXY,333311210810271744,200.15353,-0.81919321,0.1078283,185.4744,10.98751,26.17039,4.100244,22.2395,7.935014,1.832431,-3.196026,-1.391263
GALAXY,333328253240502272,199.69243,-0.44331704,0.08162839,500,0.2392883,-1.104914,-1.850767,16.14109,-3.814272,-16.43757,-3.506366,-0.3762842
GALAXY,333331826653292544,199.75215,-0.37284802,0.08287931,73.56736,11.41677,48.73991,22.10054,136.677,17.76785,15.85677,7.92662,-14.5982
GALAXY,333335674943989760,199.64246,-0.96250827,0.0841082,49.24966,1.407193,-1.941667,0.8889252,10.13204,0.8375981,0.08153328,0.1047516,-0.4287708
GALAXY,333339248356780032,199.66281,-0.34352735,0.08141904,89.32824,4.843548,23.7444,3.650772,43.27908,3.749563,5.01054,2.494719,-4.162609
