plate,mjd,fiberid,redshift,subclass,w1,w2,w3,w1flux,w2flux,w3flux
423,51821,54,0.2358436,,14.255,13.984,10.98,314.74,160.88,642.41
423,51821,60,0.08918399,STARFORMING,13.721,13.4,9.601,514.82,275.3,2288.8
424,51893,39,0.1276018,STARFORMING,14.429,14.214,10.845,268.22,130.1,727.7
424,51893,63,0.05581419,STARFORMING,15.186,14.943,11.203,133.58,66.487,523.16
424,51893,67,0.182503,,13.988,13.351,10.687,402.58,288.2,841.63
424,51893,68,0.1727759,STARBURST,14.47,13.913,9.528,258.26,171.69,2447
424,51893,74,0.05496654,,12.716,12.743,11.635,1298.9,504.6,351.51
424,51893,79,0.0723751,,15.427,15.319,11.856,106.95,47.022,286.74
424,51893,116,0.01973011,STARFORMING,14.584,14.362,11.251,232.43,113.5,500.73
424,51893,117,0.07266413,STARFORMING,13.887,13.714,10.083,441.97,206.29,1468.9
424,51893,145,0.1462144,,14.294,13.991,11.088,303.75,159.8,581.81
424,51893,147,0.1294091,STARFORMING,14.152,13.801,9.909,346.16,190.34,1723.8
424,51893,289,0.1622327,,14.094,13.781,10.924,365.05,193.88,676.78
425,51898,221,0.1539743,STARFORMING,14.396,14.155,11.625,276.5,137.4,354.86
425,51898,227,0.1272433,STARFORMING,14.493,14.146,10.978,252.86,138.6,643.76
425,51898,262,0.07225497,STARFORMING,13.408,13.291,10.12,687.04,304.4,1418.8
425,51898,271,0.05584865,STARFORMING,13.965,13.826,10.212,411.24,185.98,1304.1
425,51898,273,0.05487925,STARFORMING,13.985,13.847,10.018,403.82,182.48,1558.6
425,51898,302,0.1199013,STARBURST,13.805,13.5,9.377,476.32,251.11,2812.1
425,51884,320,0.08320396,,13.074,12.864,9.898,934.35,451.24,1741.5
650,52143,402,0.1338103,STARFORMING,13.877,13.602,10.343,445.83,228.66,1156
650,52143,445,0.08426473,STARFORMING,14.772,14.564,10.798,195.55,94.247,760.12
651,52141,570,0.1233687,STARFORMING,14.663,14.381,11.184,216.14,111.57,532.39
651,52141,603,0.1351139,STARFORMING,14.754,14.525,10.771,198.8,97.747,778.76
651,52141,605,0.2217377,STARFORMING,14.504,14.019,10.314,250.2,155.74,1186.5
652,52138,322,0.1106279,STARFORMING,14.407,14.218,10.498,273.76,129.67,1002.1
652,52138,330,0.09827704,STARFORMING,13.766,13.381,10.196,494.02,280.4,1323.7
652,52138,368,0.1827075,,13.703,13.451,10.908,523.54,262.68,687.01
652,52138,379,0.05253022,STARFORMING,14.297,14.221,10.57,302.89,129.29,937.16
652,52138,416,0.1263713,,14.272,13.988,10.576,309.93,160.23,932.32
652,52138,416,0.1263713,,14.315,14.037,11.079,297.72,153.21,586.92
654,52146,485,0.08927509,STARFORMING,14.849,14.645,11.448,182.05,87.524,417.65
654,52146,502,0.1510837,,14.428,14.086,10.346,268.49,146.48,1151.9
654,52146,503,0.04835702,STARBURST,14.034,13.765,9.872,385.8,196.87,1783
654,52146,510,0.0939657,STARBURST,13.886,13.601,9.126,442.34,228.92,3545.7
654,52146,511,0.1010422,STARBURST,14.343,13.996,9.788,290.26,159.01,1926.2
654,52146,513,0.1905877,STARFORMING,14.236,13.884,10.887,320.33,176.32,700.22
654,52146,514,0.09534208,,13.707,13.582,10.778,521.2,232.89,773.93
654,52146,519,0.01245049,BROADLINE,10.101,10.134,8.806,14440,5577.2,4762.1
654,52146,520,0.09414531,STARFORMING,14.281,14.218,11.184,307.47,129.71,532.63
654,52146,542,0.02299319,STARFORMING,11.953,11.779,7.697,2622.8,1225.9,13223
654,52146,547,0.02315748,,11.218,11.349,10.699,5161,1821.7,832.82
654,52146,599,0.0653669,STARFORMING,13.803,13.664,10.554,477.28,215.89,951.44
654,52146,631,0.1648329,STARFORMING,14.658,14.339,10.727,217.18,116.02,811.11
655,52162,263,0.05220711,STARBURST,13.744,13.477,9.447,503.98,256.53,2637.2
655,52162,277,0.1879734,STARFORMING,14.665,14.105,10.532,215.72,143.9,970.84
661,52163,408,0.1578035,,14.584,14.304,10.494,232.48,119.83,1005.4
661,52163,409,0.2438186,STARBURST,15.492,14.779,10.925,100.7,77.32,676.39
661,52163,418,0.07509769,AGN,13.891,13.699,10.628,440.04,209.22,888.82
661,52163,455,0.1066298,STARFORMING,13.691,13.394,9.251,529.4,277.05,3159.1
661,52163,457,0.1419179,STARBURST,15.021,14.559,10.375,155.51,94.695,1121.9
661,52163,526,0.1532698,,14.148,13.943,11.411,347.45,167.01,432.25
661,52163,527,0.1003815,STARFORMING,14.157,14.023,11.504,344.38,155.14,396.56
661,52163,529,0.06205592,STARFORMING,13.968,13.761,9.775,410.1,197.52,1949.6
661,52163,530,0.1309906,STARFORMING,14.469,14.138,10.507,258.43,139.59,993.67
661,52163,562,0.03239608,STARFORMING,14.873,14.979,11.206,178.12,64.337,521.95
661,52163,564,0.01781976,BROADLINE,12.202,12.296,11.529,2085,761.71,387.62
661,52163,565,0.0706711,,13.732,13.481,10.932,509.46,255.73,671.93
661,52163,566,0.1559846,,14.086,13.836,11.408,367.68,184.38,433.28
661,52163,568,0.1548994,,14.144,14.022,11.536,348.71,155.28,385.19
661,52163,569,0.1555393,,14.392,14.018,10.653,277.49,155.82,868.81
661,52163,576,0.1541087,,14.671,14.28,11.486,214.56,122.45,403.39
661,52163,578,0.04973223,STARFORMING,13.733,13.639,10.832,509.09,221,736.82
661,52163,601,0.04888875,STARFORMING,10.909,10.496,6.069,6863.9,3995.5,59228
661,52163,605,0.05010149,STARFORMING,12.925,12.869,9.59,1071.8,449.1,2311.5
661,52163,608,0.1638612,,14.415,14.175,11.673,271.71,134.84,339.48
661,52163,614,0.1642842,STARFORMING,14.371,13.934,10.629,282.78,168.35,887.97
670,52520,570,0.3248678,STARFORMING,15.814,15.489,11.46,74.879,40.221,413.2
670,52520,577,0.2610014,STARBURST,15.103,14.455,10.869,144.11,104.2,711.85
685,52203,507,0.1034565,STARFORMING,14.571,14.322,10.572,235.26,117.78,935.55
689,52262,34,0.2450192,STARBURST,15.973,15.167,11.444,64.701,54.095,419.32
689,52262,35,0.05884207,STARFORMING,14.613,14.431,10.649,226.45,106.59,871.47
690,52261,170,0.0800271,STARBURST,15.14,14.814,11.177,139.33,74.886,536.24
690,52261,183,0.2103721,STARBURST,15.6,15.173,11.202,91.208,53.802,523.62
690,52261,187,0.03469877,STARFORMING,14.092,13.975,10.661,365.6,162.14,862.32
690,52261,200,0.2235655,,15.466,14.934,11.13,103.22,67.033,559.62
690,52261,239,0.1314545,STARFORMING,15.09,14.776,11.079,145.82,77.568,586.9
690,52261,433,0.07320565,STARFORMING,14.299,14.108,10.418,302.38,143.44,1078.8
690,52261,434,0.3226835,STARBURST,16.15,15.383,11.435,54.957,44.335,422.51
690,52261,437,0.1117469,STARBURST,13.649,12.825,8.62,550.11,467.7,5648.2
690,52261,499,0.2186971,STARBURST,15.941,15.315,11.148,66.623,47.224,550.44
691,52199,16,0.06800178,STARFORMING,14.61,14.39,10.735,226.9,110.65,805.2
692,52201,288,0.1076691,STARBURST,15.057,14.812,10.944,150.38,74.99,664.51
694,52209,365,0.1006761,STARFORMING,14.321,14.088,10.418,296.12,146.16,1078.8
694,52209,380,0.2020119,STARFORMING,14.054,13.523,9.85,378.91,245.94,1819.4
694,52209,442,0.06602219,,12.496,12.416,11.37,1590.2,681.88,448.75
697,52226,427,0.1368268,STARFORMING,14.997,14.754,11.204,158.94,79.109,522.9
697,52226,492,0.0799583,STARFORMING,14.596,14.491,10.901,229.85,100.85,691.48
751,52251,12,0.07965885,,12.438,12.399,10.842,1677.9,692.19,729.87
752,52251,82,0.04269085,STARFORMING,13.05,12.92,9.692,955.11,428.46,2105.2
752,52251,87,0.08290891,STARFORMING,14.341,14.222,10.964,290.72,129.22,652.38
752,52251,90,0.08454782,STARFORMING,12.897,12.697,8.915,1099.6,526.34,4304.9
752,52251,91,0.1576744,STARBURST,14.344,13.823,9.73,290.09,186.52,2032
752,52251,98,0.1422447,STARFORMING,14.038,13.731,9.835,384.3,203.07,1845
752,52251,100,0.1402979,,13.739,12.99,10.423,506.07,401.72,1073.8
752,52251,121,0.1391605,AGN,14.274,13.794,10.137,309.26,191.65,1397.6
752,52251,128,0.08281562,STARFORMING,13.727,13.404,10.062,511.97,274.4,1496.6
752,52251,129,0.08266069,AGN,13.107,12.114,8.353,905.92,900.08,7226.6
752,52251,138,0.1146223,,14.596,14.302,11.275,229.89,120.01,489.78
752,52251,139,0.04275906,STARFORMING,13.875,13.668,10.201,446.63,215.15,1317.3
752,52251,146,0.08345056,STARFORMING,13.845,13.663,10.384,458.99,216.14,1112.7
752,52251,205,0.1378344,STARFORMING,14.755,14.332,11.02,198.63,116.7,619.47
752,52251,208,0.08275619,,14.06,13.876,10.7,376.82,177.74,832.02
752,52251,209,0.1397731,,14.185,13.948,11.133,335.83,166.26,558.45
752,52251,212,0.08679788,STARFORMING,14.229,13.977,10.69,322.47,161.85,839.39
752,52251,213,0.04517074,,12.471,12.509,10.656,1627.1,625.55,865.79
752,52251,214,0.04419659,STARFORMING,12.918,12.874,9.9,1078.5,447.11,1738.5
752,52251,284,0.1731178,STARFORMING,14.127,13.6,10.105,354.25,229,1438.8
1078,52643,338,0.2389855,STARFORMING,14.768,14.213,10.514,196.32,130.3,986.84
1078,52643,375,0.1446065,STARBURST,14.141,13.901,10.587,349.76,173.64,922.62
1082,52523,521,0.1588809,,15.675,15.133,11.128,85.076,55.8,560.53
1082,52523,529,0.1276402,STARFORMING,14.886,14.642,10.885,176.11,87.72,701.43
1082,52523,568,0.1909539,,14.457,14.186,11.614,261.23,133.56,358.47
1085,52531,45,0.125231,STARBURST,14.84,14.574,10.619,183.7,93.442,896.51
1085,52531,312,0.04447098,STARBURST,13.774,13.565,9.461,490.39,236.6,2603.3
1086,52525,75,0.2113974,STARFORMING,14.5,14.018,11.084,251.14,155.88,584.2
1086,52525,119,0.04486754,STARBURST,11.654,11.294,6.669,3454.2,1915.8,34068
1086,52525,191,0.3083447,STARBURST,16.157,15.481,11.144,54.582,40.499,552.43
1091,52902,600,0.1917045,,17.14,15.871,11.585,22.078,28.28,368.03
1489,52991,577,0.07967339,,14.699,14.628,11.468,209.19,88.853,410.13
1494,52937,74,0.1546487,STARFORMING,14.264,13.802,10.867,312.11,190.19,713.16
1494,52937,112,0.1930235,,15.218,15.021,11.496,129.69,61.882,399.66
1494,52937,115,0.1564926,STARBURST,15.163,14.743,10.739,136.42,79.973,802.09
1494,52937,156,0.2795493,,14.529,14.022,10.656,244.59,155.28,866.32
1494,52937,157,0.2309672,STARBURST,15.302,14.596,10.298,120.04,91.514,1205
1494,52937,167,0.2442843,STARFORMING,14.739,14.314,10.951,201.51,118.72,660.04
1494,52937,508,0.1962769,,14.471,14.108,10.662,257.93,143.48,861.26
1494,52937,512,0.2266575,,15.163,14.579,11.072,136.45,93.024,590.42
1494,52937,513,0.081304,STARFORMING,14.64,14.513,10.816,220.75,98.808,747.57
1495,52944,3,0.1157543,STARFORMING,14.802,14.595,10.896,190.16,91.629,694.53
1495,52944,7,0.114612,,14.349,13.925,9.714,288.75,169.86,2063.3
1495,52944,17,0.1183767,STARFORMING,14.441,14.066,10.756,265.23,149.17,789.92
1495,52944,304,0.2190931,STARFORMING,14.924,14.45,10.531,169.94,104.74,971.69
1495,52944,307,0.1942767,,14.867,14.395,11.215,179.12,110.18,517.82
1495,52944,310,0.1275593,STARFORMING,15.358,15.264,11.243,113.94,49.464,504.41
1498,52914,445,0.1906082,,14.755,14.338,11.297,198.67,116.11,479.89
1498,52914,446,0.2479428,STARBURST,14.351,13.777,10.16,288.18,194.66,1367.8
1498,52914,573,0.1173522,STARBURST,14.69,14.356,10.399,210.77,114.13,1097.4
1498,52914,603,0.3231046,STARBURST,15.974,15.343,11.528,64.635,46.025,387.82
1501,53740,564,0.1966969,,15.697,15.47,11.67,83.403,40.931,340.54
1501,53740,605,0.0947843,,13.116,13.012,11.115,898.91,393.69,567.72
1502,53741,333,0.1965567,,15.439,14.997,11.731,105.77,63.284,321.92
1539,52943,504,0.08157613,STARFORMING,15.024,14.957,11.528,155.03,65.62,387.88
1539,52943,528,0.1911328,,15.704,15.259,11.491,82.875,49.703,401.24
1539,52943,533,0.09658932,STARBURST,14.597,14.249,10.137,229.64,125.98,1396.8
1539,52943,535,0.1022647,AGN,14.477,13.896,10.87,256.58,174.39,711.35
1539,52943,578,0.1015136,STARFORMING,14.979,14.614,11.063,161.54,89.998,595.65
1551,53327,112,0.1730317,STARFORMING,15.285,14.937,11.693,121.9,66.871,333.23
1551,53327,514,0.2078354,STARBURST,15.994,15.768,11.707,63.438,31.092,329.06
1551,53327,520,0.150878,,14.708,14.387,11.554,207.35,111.02,378.63
1551,53327,560,0.2546605,,14.67,14.21,11.468,214.74,130.59,410.14
2878,54465,362,0.1622961,STARFORMING,14.23,13.813,9.842,322.1,188.22,1833.9
2878,54465,370,0.09939175,STARFORMING,15.405,15.239,11.593,109.11,50.609,365.5
2878,54465,377,0.1979131,STARFORMING,14.668,14.192,10.595,215.27,132.82,916.04
2878,54465,403,0.1595499,STARFORMING,14.424,14.129,10.956,269.28,140.78,657.27
2878,54465,404,0.02336729,STARFORMING,14.037,13.865,10.544,384.89,179.43,960.53
2878,54465,406,0.07128849,,14.155,13.925,10.542,345.02,169.85,962.27
2878,54465,412,0.1455137,,13.961,13.651,11.644,412.71,218.62,348.81
2878,54465,420,0.1000433,STARFORMING,13.892,13.56,10.345,439.76,237.62,1153.6
2878,54465,448,0.09487782,STARFORMING,14.827,14.89,11.199,185.83,69.827,525.08
2878,54465,456,0.1595061,STARFORMING,13.964,13.704,10.571,411.55,208.15,936.6
399,51817,622,0.3011788,STARBURST,15.038,14.433,10.591,153.1,106.35,920
400,51820,461,0.1397686,STARFORMING,14.706,14.302,10.565,207.79,119.95,941.69
400,51820,463,0.1608179,STARBURST,14.688,14.129,10.13,211.33,140.7,1405.9
400,51820,491,0.2190983,STARBURST,15.215,14.544,10.204,130.03,95.985,1313.6
400,51820,499,0.1611409,STARFORMING,13.804,13.533,10.372,477.05,243.75,1124.6
401,51788,41,0.05568817,STARBURST,14.746,14.548,10.363,200.28,95.719,1135
401,51788,43,0.1250247,,13.813,13.602,11.687,473.01,228.7,335.02
401,51788,50,0.0554232,STARBURST,13.935,13.807,9.837,422.78,189.38,1842.4
401,51788,51,0.05565202,STARFORMING,13.754,13.533,9.77,499.3,243.75,1958.6
401,51788,53,0.1626304,STARFORMING,14.396,14.16,10.578,276.37,136.74,930.88
401,51788,55,0.07904731,STARFORMING,13.901,13.693,9.751,436.07,210.29,1994.3
401,51788,57,0.1983364,STARFORMING,14.732,14.307,10.525,202.94,119.5,977.23
401,51788,88,0.0607834,STARFORMING,14.193,13.964,10.457,333.42,163.83,1040.2
401,51788,92,0.1505335,AGN,14.445,14.167,11.11,264.13,135.9,570.17
401,51788,93,0.1264993,,14.818,14.626,11.381,187.41,89.013,444.23
401,51788,94,0.1244185,STARFORMING,14.552,14.247,11.042,239.4,126.27,606.76
401,51788,100,0.140943,STARFORMING,13.739,13.362,9.417,506.26,285.31,2710.8
401,51788,121,0.1532553,,13.317,13.094,11.209,746.45,364.96,520.51
401,51788,127,0.1546635,,13.604,13.364,11.583,573.51,284.75,368.76
401,51788,129,0.1325486,AGN,13.764,13.343,10.484,494.83,290.18,1015.2
401,51788,134,0.01730886,STARFORMING,13.398,13.365,9.824,693.03,284.52,1863.1
401,51788,203,0.1255769,STARFORMING,13.923,13.706,10.716,427.42,207.8,819.76
401,51788,206,0.1114101,,14.139,13.867,10.508,350.29,179.2,992.82
401,51788,215,0.04365312,STARBURST,13.503,13.304,9.477,629.45,300.77,2565.5
401,51788,217,0.09329088,STARFORMING,14.301,13.97,10.251,301.77,162.99,1257.6
403,51871,37,0.101349,STARFORMING,14.359,14.113,10.465,286.12,142.82,1033.1
403,51871,117,0.1459634,STARFORMING,14.317,14.05,11.494,297.27,151.35,400.3
403,51871,118,0.02780183,STARFORMING,14.551,14.448,11.27,239.7,104.87,492.14
403,51871,143,0.1162531,STARFORMING,14.934,14.843,11.829,168.48,72.905,294.06
403,51871,154,0.0704036,STARFORMING,14.313,14.028,10.06,298.32,154.52,1499.2
403,51871,193,0.01922152,BROADLINE,11.964,12.038,10.819,2597.2,965.57,745.59
403,51871,499,0.1373937,STARBURST,14.917,14.585,10.463,171.05,92.489,1035.1
403,51871,501,0.1355855,STARFORMING,14.42,13.98,10.546,270.34,161.42,958.41
403,51871,511,0.01931902,STARFORMING,11.991,11.825,7.598,2533.3,1174.8,14481
403,51871,558,0.05928608,STARFORMING,15.116,15.008,11.352,142.47,62.638,456.27
403,51871,598,0.2204084,,14.749,14.103,9.951,199.71,144.19,1657.7
404,51877,224,0.156994,STARFORMING,13.941,13.696,10.656,420.32,209.68,865.98
404,51812,264,0.01940267,AGN BROADLINE,11.032,11.108,9.151,6125.2,2273,3464.5
404,51877,271,0.01989459,STARFORMING,12.177,12.132,8.525,2134.2,885.22,6167.5
404,51877,315,0.04278882,STARFORMING,14.955,14.849,11.378,165.16,72.537,445.27
404,51877,318,0.04096297,STARBURST,14.067,13.811,9.987,374.36,188.59,1603.8
404,51877,341,0.043228,STARBURST,14.387,14.181,10.75,278.83,134.12,794.23
404,51877,346,0.07947092,STARFORMING,13.569,13.417,10.783,592.04,271.21,770.48
404,51877,355,0.0794264,STARFORMING,14.395,14.265,10.232,276.63,124.22,1280.4
404,51877,359,0.156269,,14.213,14.001,11.31,327.28,158.36,474.42
404,51812,392,0.1628307,STARBURST,13.912,13.411,9.133,431.75,272.52,3523.6
404,51877,392,0.1624141,STARFORMING,14.523,14.231,10.952,245.96,128.06,659.2
404,51812,422,0.07671411,STARFORMING,14.931,14.679,11.377,168.85,84.812,446.01
404,51877,435,0.07545483,STARFORMING,14.362,14.235,11.771,285.23,127.68,310.12
404,51812,436,0.0430114,STARFORMING,15.083,15.081,11.817,146.76,58.546,297.33
406,51876,462,0.06705877,,14.009,13.979,11.811,394.89,161.57,299.03
406,51900,462,0.02483605,STARBURST,13.603,13.437,10.185,573.71,266.08,1337
406,51817,471,0.05813656,STARFORMING,15.098,14.94,10.908,144.78,66.681,686.85
406,51900,472,0.05793626,,14.188,14.037,11.603,334.96,153.2,362.2
406,51869,493,0.2162812,,14.134,13.822,11.674,351.78,186.77,339.1
406,51900,493,0.08785009,AGN,13.189,12.985,9.762,840.29,403.69,1973.4
406,51900,495,0.133064,,13.394,13.259,10.801,695.84,313.63,758.15
406,51817,497,0.1334453,,14.262,14.04,11.252,312.62,152.72,500.31
406,51817,498,0.1638712,,14.519,14.286,11.281,246.77,121.8,486.94
406,51900,499,0.02493839,STARFORMING,14.814,14.773,11.211,188.08,77.756,519.41
406,52238,507,0.1347189,STARFORMING,14.515,14.203,10.076,247.78,131.47,1477.3
406,51900,514,0.1362534,,13.817,13.583,10.738,471.36,232.61,803.22
406,51869,557,0.1341791,STARFORMING,13.806,13.515,9.824,475.87,247.72,1863.8
406,51876,594,0.08721683,STARBURST,14.719,14.479,10.352,205.32,101.95,1145.7
406,52238,594,0.1329372,STARBURST,15.548,15.037,11.08,95.675,60.98,585.89
407,51820,205,0.1889832,,14.41,13.914,10.29,272.82,171.6,1213.7
407,51820,246,0.06825385,STARFORMING,14.562,14.365,10.836,237.14,113.19,734.08
407,51820,352,0.08727734,STARFORMING,13.973,13.73,9.941,408.16,203.29,1673.9
412,52235,149,0.09814664,STARFORMING,13.825,13.555,9.695,467.91,238.83,2098.5
412,52258,482,0.1643428,STARBURST,15.411,14.849,11.023,108.5,72.502,617.83
412,52250,490,0.02641534,STARFORMING,13.084,13.002,9.023,925.77,397.41,3898.3
412,52258,493,0.2010618,STARFORMING,15.062,14.427,10.241,149.76,106.95,1269.5
412,52254,497,0.1289271,STARFORMING,14.517,14.116,9.946,247.39,142.37,1666.4
412,52235,509,0.1077771,STARFORMING,14.57,14.307,11.443,235.42,119.5,419.75
412,52250,510,0.09003288,STARFORMING,14.218,13.956,10.079,325.72,165.11,1473.5
412,52250,513,0.03695639,STARFORMING,14.396,14.261,10.539,276.56,124.59,964.73
412,52258,518,0.0264602,STARBURST,15.198,14.716,11.212,132.1,81.934,518.86
412,51931,520,0.03752107,STARFORMING,14.067,13.947,11.213,374.4,166.42,518.34
412,52250,542,0.03804481,STARFORMING,14.139,13.862,10.508,350.28,179.93,992.77
412,51931,544,0.02841275,,13.709,13.675,10.469,520.32,213.78,1028.7
412,52254,545,0.1279776,STARFORMING,14.98,14.629,11.336,161.46,88.826,462.88
412,52250,551,0.03706715,STARBURST,13.933,13.701,9.612,423.43,208.65,2265.8
412,52258,554,0.03833912,STARFORMING,14.406,14.297,11.237,273.93,120.56,506.99
412,52250,559,0.0676627,,13.399,13.272,10.138,692.71,310.01,1396.2
412,52254,589,0.1994052,,15.215,14.741,11.633,130.06,80.076,352.06
412,52258,595,0.1308813,STARFORMING,13.653,13.306,9.6,548.27,300.22,2291.9
412,52254,598,0.06625849,STARFORMING,14.612,14.378,10.512,226.59,111.87,988.72
412,51931,600,0.03796342,STARFORMING,13.998,13.834,10.82,398.68,184.72,744.8
413,51929,307,0.07476824,STARBURST,15.727,15.601,11.634,81.107,36.279,352
413,51929,310,0.1875048,,14.298,13.71,11.317,302.52,207.09,471.25
413,51821,316,0.199478,,14.15,13.736,10.766,346.88,202.08,782.83
413,51929,319,0.02854763,,13.034,13.053,10.965,969,379.23,651.71
413,51929,344,0.02615022,STARFORMING,13.661,13.58,10.113,544.1,233.33,1428
413,51929,354,0.1777498,STARFORMING,14.627,14.144,9.986,223.37,138.75,1605.2
413,51929,359,0.04143411,STARFORMING,12.985,12.877,9.234,1013.9,445.79,3209.9
415,51879,34,0.1253227,STARFORMING,14.229,14.001,10.929,322.34,158.33,673.68
415,51810,60,0.1313661,STARBURST,15.1,14.805,11.006,144.49,75.475,627.68
415,51879,102,0.04908073,STARFORMING,13.894,13.771,10.338,438.93,195.74,1161
415,51879,105,0.02342308,,11.872,11.966,10.406,2826.9,1031.8,1090.1
415,51879,109,0.1270226,STARFORMING,13.186,12.855,8.95,842.59,455.11,4170.4
415,51810,111,0.1485557,STARFORMING,14.205,13.438,10.322,329.74,265.94,1178.3
415,51879,113,0.1273729,STARFORMING,13.582,13.28,9.504,585.31,307.51,2502.9
415,51879,144,0.03619343,,13.507,13.371,10.028,626.69,282.88,1544
415,51879,146,0.04929597,STARFORMING,14.718,14.58,10.775,205.42,92.932,775.94
415,51879,156,0.1261688,,13.578,13.326,10.993,587.12,294.76,635.17
415,51879,157,0.09089247,STARFORMING,14.581,14.39,10.613,233.12,110.66,901.51
415,51879,159,0.137077,STARBURST,15.008,14.577,10.467,157.32,93.169,1031.2
416,51811,221,0.1264694,STARFORMING,14.398,14.159,11.207,275.92,136.84,521.52
416,51885,279,0.2533914,AGN,14.327,13.775,10.992,294.68,195.07,635.89
416,51811,288,0.08618905,,13.783,13.682,11.178,486.1,212.48,535.6
416,51885,290,0.03067918,STARFORMING,14.367,14.219,11.415,284.05,129.59,430.61
416,51885,297,0.0855564,STARFORMING,13.679,13.452,9.645,534.92,262.53,2198
416,51811,298,0.186753,STARFORMING,14.352,13.833,10.025,287.87,184.76,1549.5
416,51885,300,0.06728417,,13.067,12.999,10.255,940.38,398.57,1253.4
416,51885,301,0.1640205,STARFORMING,14.169,13.835,10.39,340.76,184.5,1106.6
416,51885,313,0.04825381,STARFORMING,13.68,13.552,10.2,534.79,239.45,1317.8
416,51811,319,0.1342258,,13.798,13.619,11.346,479.48,225.08,458.79
427,51900,370,0.05767818,,12.691,12.635,9.603,1328.9,557.37,2283.6
427,51900,445,0.04653265,STARFORMING,13.482,13.228,9.566,641.24,322.76,2363.3
427,51900,454,0.1337069,,13.783,13.566,11.232,486.2,236.33,509.42
427,51900,459,0.05033166,STARBURST,13.718,13.473,9.499,516.35,257.52,2513.4
